,Recovered,Deceased,Infected,I_c
0,0,0,1,1
1,0,0,1,1
2,0,0,1,1
3,0,0,1,1
4,0,0,2,2
5,0,0,3,3
6,0,0,3,3
7,0,0,4,4
8,0,0,4,4
9,0,0,4,4
10,0,0,5,5
11,0,0,15,15
12,0,0,23,23
13,0,0,23,23
14,0,0,28,28
15,0,0,28,28
16,0,0,29,29
17,0,0,29,29
18,0,0,35,35
19,1,0,34,35
20,3,0,32,35
21,4,1,30,35
22,6,1,28,35
23,8,2,26,36
24,9,2,33,44
25,11,3,31,45
26,12,3,33,48
27,14,4,34,52
28,16,4,49,69
29,17,4,54,75
30,19,5,56,80
31,20,5,58,83
32,22,6,58,86
33,24,6,58,88
34,25,7,70,102
35,27,7,93,127
36,29,8,140,177
37,29,8,173,210
38,29,8,186,223
39,32,8,196,236
40,32,8,206,246
41,37,8,201,246
42,44,8,206,258
43,46,8,212,266
44,46,8,224,278
45,56,9,221,286
46,117,10,173,300
47,123,11,182,316
48,126,11,185,322
49,134,13,191,338
50,137,13,189,339
51,142,13,187,342
52,177,14,155,346
53,202,14,133,349
54,203,14,134,351
55,206,14,140,360
56,211,14,142,367
57,253,15,99,367
58,263,15,104,382
59,263,15,104,382
60,280,15,101,396
61,280,15,101,396
62,280,15,101,396
63,280,16,100,396
64,280,16,100,396
65,280,16,100,396
66,280,16,100,396
67,298,17,130,445
68,306,17,122,445
69,315,17,122,454
70,322,17,117,456
71,323,18,129,470
72,327,18,132,477
73,334,18,129,481
74,337,19,130,486
75,337,20,140,497
76,337,22,146,505
77,337,22,167,526
78,342,23,186,551
79,353,23,194,570
80,353,24,193,570
81,358,24,225,607
82,365,25,242,632
83,365,25,250,640
84,369,27,269,665
85,369,27,305,701
86,380,27,350,757
87,399,27,365,791
88,399,27,395,821
89,405,29,415,849
90,428,31,472,931
91,428,33,521,982
92,453,36,559,1048
93,463,37,563,1063
94,507,40,549,1096
95,514,43,575,1132
96,519,45,615,1179
97,524,49,626,1199
98,560,53,639,1252
99,572,58,701,1331
100,579,60,744,1383
101,600,63,804,1467
102,614,66,839,1519
103,629,67,898,1594
104,653,68,890,1611
105,669,68,944,1681
106,671,69,1003,1743
107,672,70,1056,1798
108,1000,70,828,1898
109,1245,72,651,1968
110,1297,73,725,2095
111,1392,75,708,2175
112,1440,77,781,2298
113,1465,80,959,2504
114,1841,83,691,2615
115,1887,83,774,2744
116,1960,85,807,2852
117,2027,85,872,2984
118,2108,86,827,3021
119,2147,94,910,3151
120,2207,101,1240,3548
121,2268,108,1301,3677
122,2382,108,1611,4101
123,2455,118,1679,4252
124,3260,124,1098,4482
125,3552,133,1156,4841
126,3921,139,1188,5248
127,4060,144,1376,5580
128,4196,149,1362,5707
129,4290,153,1557,6000
130,4435,157,1667,6259
131,4549,160,1821,6530
132,4641,161,2041,6843
133,4728,164,2308,7200
134,4864,175,2540,7579
135,5015,178,2626,7819
136,5293,187,2759,8239
137,5532,192,2955,8679
138,5832,198,3012,9042
139,6008,204,3250,9462
140,6247,208,3398,9853
141,6462,212,3618,10292
142,6575,212,3651,10438
143,6747,215,3818,10780
144,6991,217,3907,11115
145,7271,218,3956,11445
146,7554,220,4009,11783
147,8086,223,3772,12081
148,8727,226,3391,12344
149,9208,229,3042,12479
150,9665,232,2863,12760
151,10170,235,2636,13041
152,10532,237,2467,13236
153,10887,240,2374,13501
154,11331,243,2159,13733
155,11546,246,2083,13875
156,11754,251,2024,14029
157,12143,255,1953,14351
158,12397,260,1993,14650
159,12601,264,2101,14966
160,12822,269,2289,15380
161,13086,271,2385,15742
162,13408,276,2441,16125
163,13725,278,2281,16284
164,14073,282,2240,16595
165,14222,288,2482,16992
166,14465,295,2550,17310
167,14736,300,2652,17688
168,15076,304,2645,18025
169,15442,308,2732,18482
170,15728,313,2634,18675
171,16020,318,2726,19064
172,16305,323,2786,19414
173,16578,330,3051,19959
174,17064,337,3009,20410
175,17467,342,3068,20877
176,17853,347,3074,21274
177,18195,351,2929,21475
178,18627,357,2889,21873
179,18921,362,2986,22269
180,19387,367,2882,22636
181,19724,374,3025,23123
182,20248,381,2962,23591
183,20604,389,3037,24030
184,20916,398,2849,24163
185,21311,403,2793,24507
186,21677,408,2850,24935
187,22038,413,2830,25281
188,22500,418,2786,25704
189,22855,424,2875,26154
190,23253,430,2804,26487
191,23589,435,2560,26584
192,23974,435,2573,26982
193,24294,440,2694,27428
194,24294,440,2694,27428
