,Recovered,Deceased,Infected,I_c
0,0,0,2,2
1,0,0,2,2
2,0,0,5,5
3,0,0,5,5
4,0,0,5,5
5,0,0,9,9
6,0,0,10,10
7,0,0,10,10
8,0,0,10,10
9,0,0,11,11
10,0,0,13,13
11,0,0,13,13
12,0,0,13,13
13,0,0,13,13
14,0,0,20,20
15,0,0,19,19
16,6,0,14,20
17,6,0,20,26
18,6,0,33,39
19,6,0,39,45
20,12,0,34,46
21,13,0,40,53
22,14,0,39,53
23,14,0,39,53
24,16,0,46,62
25,16,0,46,62
26,24,0,38,62
27,30,0,38,68
28,53,1,14,68
29,53,1,14,68
30,54,1,19,74
31,55,1,20,76
32,60,1,15,76
33,64,1,18,83
34,70,1,14,85
35,71,1,13,85
36,71,1,19,91
37,72,1,21,94
38,73,1,24,98
39,73,1,29,103
40,76,1,30,107
41,81,1,37,119
42,86,1,34,121
43,86,1,34,121
44,92,1,30,123
45,98,1,25,124
46,102,1,26,129
47,106,1,25,132
48,121,1,12,134
49,122,1,11,134
50,125,1,13,139
51,128,1,10,139
52,130,1,8,139
53,131,2,13,146
54,131,2,13,146
55,134,2,11,147
56,135,2,11,148
57,135,2,13,150
58,141,2,7,150
59,141,2,10,153
60,141,2,13,156
61,146,2,15,163
62,146,2,16,164
63,147,2,17,166
64,148,2,16,166
65,150,2,23,175
66,152,2,21,175
67,152,2,31,185
68,153,2,39,194
69,158,2,41,201
70,158,2,47,207
71,159,2,54,215
72,163,2,53,218
73,163,2,54,219
74,172,2,45,219
75,177,2,44,223
76,184,2,54,240
77,190,2,64,256
78,197,2,60,259
79,202,2,65,269
80,202,2,84,288
81,208,4,94,306
82,208,4,110,322
83,208,5,118,331
84,227,5,160,392
85,242,5,174,421
86,245,5,213,463
87,247,5,240,492
88,270,5,255,530
89,286,5,283,574
90,289,5,316,610
91,291,5,321,617
92,312,5,374,691
93,320,7,430,757
94,321,8,464,793
95,363,8,468,839
96,459,7,432,898
97,483,8,482,973
98,525,8,571,1104
99,573,11,640,1224
100,604,11,706,1321
101,617,12,771,1400
102,646,12,813,1471
103,750,14,768,1532
104,841,14,721,1576
105,906,15,775,1696
106,987,15,797,1799
107,1048,17,891,1956
108,1152,17,887,2056
109,1188,18,964,2170
110,1283,18,1092,2393
111,1305,20,1235,2560
112,1348,21,1273,2642
113,1410,21,1368,2799
114,1419,21,1517,2957
115,1579,22,1552,3153
116,1694,24,1489,3207
117,1804,35,1548,3387
118,1928,26,1583,3537
119,2122,30,1598,3750
120,2191,31,1649,3871
121,2306,34,1825,4165
122,2323,34,2137,4494
123,2559,36,2067,4662
124,2644,36,2098,4778
125,2828,36,1963,4827
126,3000,36,1869,4905
127,3082,36,1984,5102
128,3271,36,1846,5153
129,3429,36,1699,5164
130,3744,36,1597,5377
131,4390,36,1232,5658
132,4449,36,1400,5885
133,4588,36,1479,6103
134,4743,42,1511,6296
135,4883,58,1595,6536
136,4883,58,1595,6536
