,Recovered,Deceased,Infected,I_c
0,0,0,1,1
1,0,0,1,1
2,0,0,1,1
3,0,0,1,1
4,0,0,1,1
5,0,0,1,1
6,0,0,1,1
7,0,0,1,1
8,0,0,1,1
9,0,0,1,1
10,0,0,1,1
11,0,0,1,1
12,0,0,1,1
13,0,0,1,1
14,0,0,1,1
15,0,0,1,1
16,0,0,1,1
17,0,0,1,1
18,1,0,0,1
19,1,0,0,1
20,1,0,2,3
21,1,0,2,3
22,1,0,6,7
23,1,0,6,7
24,1,0,8,9
25,1,0,8,9
26,1,0,8,9
27,1,0,9,10
28,1,0,13,14
29,1,0,13,14
30,1,0,18,19
31,1,0,19,20
32,1,0,24,25
33,1,0,28,29
34,9,0,23,32
35,9,0,23,32
36,9,0,23,32
37,12,0,25,37
38,14,0,24,38
39,14,0,24,38
40,18,0,21,39
41,24,0,15,39
42,24,0,17,41
43,24,0,18,42
44,31,0,11,42
45,31,0,15,46
46,31,0,16,47
47,38,0,11,49
48,41,0,8,49
49,41,0,9,50
50,41,0,10,51
51,41,0,12,53
52,41,0,17,58
53,41,0,30,71
54,49,0,22,71
55,49,0,26,75
56,49,0,28,77
57,49,0,28,77
58,49,0,28,77
59,51,0,28,79
60,56,0,23,79
61,58,0,21,79
62,58,0,21,79
63,58,0,21,79
64,71,0,9,80
65,75,0,12,87
66,75,0,12,87
67,77,0,10,87
68,77,0,12,89
69,77,0,14,91
70,78,0,16,94
71,80,0,15,95
72,80,0,18,98
73,80,0,19,99
74,82,0,66,148
75,82,0,72,154
76,89,0,73,162
77,89,1,72,162
78,90,2,83,175
79,95,2,78,175
80,98,2,75,175
81,98,2,76,176
82,100,2,77,179
83,100,2,85,187
84,106,2,79,187
85,153,2,32,187
86,160,2,26,188
87,167,2,22,191
88,170,2,28,200
89,170,2,35,207
90,170,2,37,209
91,174,2,34,210
92,175,2,34,211
93,188,2,27,217
94,193,2,46,241
95,194,2,49,245
96,195,2,51,248
97,195,2,56,253
98,203,2,55,260
99,204,2,54,260
100,204,2,59,265
101,226,2,90,318
102,226,2,103,331
103,233,2,135,370
104,243,2,127,372
105,244,2,135,381
106,248,2,163,413
107,259,3,169,431
108,274,3,166,443
109,294,3,170,467
110,314,4,174,492
111,315,5,194,514
112,346,5,182,533
113,376,5,207,588
114,385,9,237,631
115,394,9,245,648
116,418,9,240,667
117,439,10,259,708
118,452,11,259,722
119,453,12,273,738
120,500,15,272,787
121,504,17,298,819
122,579,21,261,861
123,593,21,281,895
124,594,21,340,955
125,601,21,442,1064
126,617,21,449,1087
127,617,22,534,1173
128,618,23,602,1243
129,717,23,516,1256
130,747,23,600,1370
131,792,27,735,1554
132,806,27,938,1771
133,871,27,957,1855
134,938,27,977,1942
135,963,30,1204,2197
136,976,30,1402,2408
137,998,31,1617,2646
138,1015,32,1700,2747
139,1025,45,1868,2938
140,1082,45,1889,3016
141,1220,51,1883,3154
142,1485,52,1732,3269
143,1485,54,2040,3579
144,1790,54,1827,3671
145,1790,65,2015,3870
146,1836,74,2110,4020
147,2085,74,1891,4050
148,2085,79,2096,4260
149,2445,81,1856,4382
150,2527,90,1984,4601
151,2683,93,1933,4709
152,3119,93,1689,4901
153,3119,95,1994,5208
154,3614,95,1663,5372
155,3758,99,1711,5568
156,3910,100,1713,5723
157,3910,100,1713,5723
