,Recovered,Deceased,Infected,I_c
0,0,0,1,1
1,0,0,1,1
2,0,0,1,1
3,0,0,1,1
4,0,0,1,1
5,0,0,1,1
6,0,0,1,1
7,0,0,1,1
8,0,0,4,4
9,0,0,9,9
10,0,0,17,17
11,0,0,22,22
12,0,0,25,25
13,0,3,22,25
14,0,3,22,25
15,0,3,22,25
16,0,3,22,25
17,0,3,22,25
18,0,3,23,26
19,0,3,24,27
20,0,3,25,28
21,0,3,29,32
22,0,3,29,32
23,5,3,24,32
24,12,3,17,32
25,14,3,15,32
26,14,3,33,50
27,15,6,33,54
28,16,6,32,54
29,16,6,41,63
30,19,6,46,71
31,19,6,46,71
32,24,8,42,74
33,24,8,45,77
34,24,8,48,80
35,38,8,37,83
36,38,9,37,84
37,47,9,28,84
38,52,9,34,95
39,53,9,35,97
40,62,9,26,97
41,62,9,47,118
42,62,9,47,118
43,62,9,58,129
44,63,9,57,129
45,67,9,53,129
46,70,16,49,135
47,71,16,53,140
48,86,16,38,140
49,88,16,41,145
50,93,16,64,173
51,94,20,63,177
52,99,21,67,187
53,102,21,72,195
54,108,21,102,231
55,118,21,99,238
56,118,25,118,261
57,129,25,136,290
58,135,25,174,334
59,161,25,155,341
60,168,26,159,353
61,199,26,128,353
62,223,26,144,393
63,223,39,171,433
64,254,51,143,448
65,277,51,136,464
66,278,51,137,466
67,318,54,107,479
68,321,46,116,483
69,329,46,125,500
70,339,46,176,561
71,350,47,190,587
72,353,47,188,588
73,372,47,196,615
74,391,47,225,663
75,399,54,482,935
76,449,54,459,962
77,496,54,482,1032
78,544,54,496,1094
79,594,56,446,1096
80,657,56,459,1172
81,680,58,444,1182
82,692,58,483,1233
83,704,62,482,1248
84,724,67,483,1274
85,752,69,462,1283
86,766,69,532,1367
87,824,69,495,1388
88,834,73,516,1423
89,834,74,565,1473
90,835,76,606,1517
91,860,78,585,1523
92,864,78,668,1610
93,949,81,658,1688
94,1174,81,448,1703
95,1174,81,516,1771
96,1227,82,505,1814
97,1250,83,568,1901
98,1282,84,623,1989
99,1393,85,584,2062
100,1395,85,707,2187
101,1406,87,769,2262
102,1438,88,761,2287
103,1572,90,671,2333
104,1603,92,702,2397
105,1704,93,625,2422
106,1726,94,822,2642
107,1731,99,958,2788
108,1733,100,1022,2855
109,1943,101,1017,3061
110,2027,103,961,3091
111,2031,107,1079,3217
112,2035,108,1098,3241
113,2145,111,1020,3276
114,2192,113,979,3284
115,2255,115,1100,3470
116,2272,118,1204,3594
117,2310,126,1498,3934
118,2541,127,1395,4063
119,2680,128,1286,4094
120,2713,130,1430,4273
121,2971,133,1259,4363
122,2975,138,1348,4461
123,3127,139,1504,4770
124,3280,144,1710,5134
125,3566,154,1467,5187
126,3607,157,1504,5268
127,3774,161,1429,5364
128,3813,164,1475,5452
129,3953,168,1408,5529
130,4090,173,1502,5765
131,4199,178,1968,6345
132,4473,182,1744,6399
133,4655,188,1892,6735
134,4832,189,1756,6777
135,4899,190,1870,6959
136,5001,195,1917,7113
137,5084,204,2041,7329
138,5136,207,2180,7523
139,5310,210,2161,7681
140,5877,213,1772,7862
141,5925,217,1786,7928
142,5925,219,1980,8124
143,6252,222,2177,8651
144,6348,224,2426,8998
145,6694,229,2259,9182
146,6800,230,2522,9552
147,6986,237,2342,9565
148,7227,238,2302,9767
149,7310,249,2419,9978
150,7370,262,2601,10233
151,7619,273,2623,10515
152,8055,278,2345,10678
153,8539,280,2031,10850
154,8704,281,1917,10902
155,9033,281,1687,11001
156,9142,282,1732,11156
157,9369,284,1702,11355
158,9530,287,1617,11434
159,9765,288,1486,11539
160,9795,309,1526,11630
161,10028,324,1355,11707
162,10106,324,1372,11802
163,10264,325,1342,11931
164,10355,327,1305,11987
165,10407,327,1344,12078
166,10772,327,1029,12128
167,10880,329,1034,12243
168,11067,329,870,12266
169,11213,329,771,12313
170,11309,329,802,12440
171,11309,329,802,12440
