,Recovered,Deceased,Infected,I_c
0,0,0,2,2
1,0,0,2,2
2,0,0,2,2
3,0,0,2,2
4,0,0,2,2
5,0,0,2,2
6,0,0,2,2
7,0,0,2,2
8,0,0,2,2
9,0,0,2,2
10,0,0,2,2
11,0,0,5,5
12,0,0,7,7
13,0,0,7,7
14,0,0,10,10
15,0,0,10,10
16,0,0,10,10
17,0,0,10,10
18,0,0,11,11
19,1,0,10,11
20,2,0,9,11
21,3,0,9,12
22,4,0,10,14
23,5,0,9,14
24,7,0,8,15
25,7,0,8,15
26,7,0,8,15
27,10,0,5,15
28,10,0,8,18
29,10,0,8,18
30,11,0,9,20
31,11,0,9,20
32,11,0,10,21
33,11,0,10,21
34,12,0,9,21
35,14,0,9,23
36,14,0,10,24
37,16,1,9,26
38,16,1,10,27
39,16,1,14,31
40,15,1,15,31
41,15,1,15,31
42,21,1,9,31
43,21,1,9,31
44,21,1,9,31
45,21,1,9,31
46,21,1,15,37
47,21,1,17,39
48,21,1,17,39
49,21,1,17,39
50,26,1,25,52
51,29,1,25,55
52,29,1,28,58
53,29,1,33,63
54,30,1,33,64
55,30,1,34,65
56,36,1,28,65
57,37,1,27,65
58,37,1,40,78
59,38,1,45,84
60,52,1,33,86
61,52,1,34,87
62,54,1,37,92
63,58,1,34,93
64,58,1,38,97
65,58,1,38,97
66,58,1,47,106
67,72,1,39,112
68,73,1,44,118
69,73,1,52,126
70,73,1,59,133
71,73,1,61,135
72,75,1,59,135
73,76,1,81,158
74,79,1,78,158
75,86,1,69,156
76,93,1,100,194
77,95,1,126,222
78,101,2,142,245
79,104,2,163,269
80,112,2,185,299
81,131,2,184,317
82,134,3,202,339
83,144,4,190,338
84,156,4,314,474
85,162,4,380,546
86,176,4,468,648
87,199,6,537,742
88,210,8,585,803
89,235,10,594,839
90,243,12,697,952
91,265,14,790,1069
92,318,17,808,1143
93,359,19,914,1292
94,424,20,941,1385
95,452,21,981,1454
96,504,22,953,1479
97,546,23,975,1544
98,624,28,954,1606
99,674,32,985,1691
100,716,32,1026,1774
101,760,34,1055,1849
102,785,38,1069,1892
103,1193,38,725,1956
104,1225,39,812,2076
105,1279,39,849,2167
106,1384,43,822,2249
107,1398,47,871,2316
108,1414,48,980,2442
109,1445,50,1030,2525
110,1801,52,750,2603
111,1871,53,768,2692
112,1976,53,763,2792
113,2017,53,795,2865
114,2029,55,867,2951
115,2188,57,795,3040
116,2245,59,790,3094
117,2292,59,781,3132
118,2410,60,699,3169
119,2483,62,670,3215
120,2557,64,634,3255
121,2643,66,584,3293
122,2744,66,528,3338
123,2814,68,518,3400
124,2899,70,480,3449
125,2989,70,424,3483
126,3043,71,389,3503
127,3081,72,393,3546
128,3103,73,409,3585
129,3150,75,421,3646
130,3196,78,408,3682
131,3229,78,412,3719
132,3271,79,430,3780
133,3328,84,428,3840
134,3377,85,436,3898
135,3378,86,493,3957
136,3429,87,499,4015
137,3473,89,502,4064
138,3528,91,494,4113
139,3588,94,467,4149
140,3623,94,482,4199
141,3660,94,553,4307
142,3720,97,530,4347
143,3781,97,507,4385
144,3839,97,479,4415
145,3897,98,489,4484
146,3955,101,467,4523
147,3992,101,506,4599
148,4040,103,485,4628
149,4081,103,481,4665
150,4130,104,453,4687
151,4237,106,375,4718
152,4277,107,374,4758
153,4315,107,393,4815
154,4345,107,437,4889
155,4415,107,389,4911
156,4454,108,369,4931
157,4531,109,334,4974
158,4561,109,337,5007
159,4595,110,334,5039
160,4619,111,349,5079
161,4648,112,372,5132
162,4648,113,381,5142
163,4751,113,301,5165
164,4824,113,244,5181
165,4846,114,247,5207
166,4849,114,270,5233
167,4879,114,276,5269
168,4913,114,272,5299
169,4945,114,273,5332
170,4985,115,263,5363
171,5038,115,225,5378
172,5048,115,230,5393
173,5071,115,215,5401
174,5088,118,205,5411
175,5115,118,194,5427
176,5141,118,186,5445
177,5178,119,170,5467
178,5205,119,154,5478
179,5235,119,154,5508
180,5261,119,150,5530
181,5274,119,149,5542
182,5274,119,149,5542
