,Recovered,Deceased,Infected,I_c
0,0,0,1,1
1,0,0,1,1
2,0,0,1,1
3,0,0,1,1
4,0,0,1,1
5,0,0,1,1
6,0,0,1,1
7,0,0,1,1
8,0,0,1,1
9,0,0,1,1
10,0,0,1,1
11,0,0,7,7
12,0,0,7,7
13,0,0,7,7
14,0,0,8,8
15,0,0,8,8
16,0,0,8,8
17,0,0,9,9
18,0,0,9,9
19,0,0,9,9
20,0,0,9,9
21,1,0,8,9
22,1,0,9,10
23,2,0,16,18
24,2,1,19,22
25,3,1,25,29
26,3,1,26,30
27,3,1,26,30
28,4,1,55,60
29,4,2,69,75
30,5,2,74,81
31,5,2,89,96
32,6,2,117,125
33,6,2,141,149
34,7,3,160,170
35,7,3,187,197
36,17,4,184,205
37,17,4,186,207
38,17,4,189,210
39,17,4,201,222
40,19,4,204,227
41,19,4,233,256
42,19,5,242,266
43,34,5,237,276
44,34,5,253,292
45,51,6,235,292
46,51,6,237,294
47,53,6,235,294
48,58,6,237,301
49,94,6,202,302
50,148,6,153,307
51,161,6,141,308
52,170,6,136,312
53,174,6,132,312
54,194,6,114,314
55,243,8,65,316
56,269,8,40,317
57,269,8,40,317
58,288,8,22,318
59,288,9,26,323
60,289,9,25,323
61,295,9,23,327
62,300,11,17,328
63,301,11,23,335
64,301,11,25,337
65,302,11,24,337
66,302,11,26,339
67,302,11,52,365
68,304,11,52,367
69,305,11,53,369
70,306,11,55,372
71,306,13,69,388
72,306,13,70,389
73,311,13,94,418
74,311,13,142,466
75,311,14,173,498
76,317,15,184,516
77,317,16,207,540
78,339,17,199,555
79,342,18,200,560
80,344,22,238,604
81,344,25,267,636
82,344,25,317,686
83,392,25,288,705
84,397,27,300,724
85,426,27,306,759
86,452,27,293,772
87,480,29,317,826
88,481,32,358,871
89,506,34,386,926
90,525,37,400,962
91,570,39,363,972
92,583,40,364,987
93,615,41,358,1014
94,646,43,345,1034
95,682,44,325,1051
96,708,44,320,1072
97,727,45,329,1101
98,745,47,348,1140
99,822,50,286,1158
100,854,51,276,1181
101,882,52,273,1207
102,901,54,296,1251
103,912,55,328,1295
104,950,58,337,1345
105,968,59,385,1412
106,978,62,412,1452
107,998,68,444,1510
108,1016,71,464,1551
109,1044,78,497,1619
110,1049,83,542,1674
111,1074,86,574,1734
112,1107,86,622,1815
113,1135,90,687,1912
114,1170,93,737,2000
115,1214,102,735,2051
116,1241,110,841,2192
117,1263,112,896,2271
118,1303,120,1014,2437
119,1367,130,1114,2611
120,1402,138,1301,2841
121,1443,142,1388,2973
122,1519,152,1484,3155
123,1583,159,1602,3344
124,1691,164,1662,3517
125,1754,172,1791,3717
126,1803,177,1985,3965
127,1896,182,2154,4232
128,1940,187,2364,4491
129,1968,193,2536,4697
130,1998,199,2821,5018
131,2188,202,2940,5330
132,2287,213,3330,5830
133,2384,220,3640,6244
134,2431,228,3845,6504
135,2512,234,4176,6922
136,2648,244,4451,7343
137,2898,253,4584,7735
138,3097,258,4634,7989
139,3211,264,4840,8315
140,3455,273,4860,8588
141,3744,278,4814,8836
142,4268,284,4515,9067
143,4836,287,4307,9430
144,5241,291,4187,9719
145,5548,295,4126,9969
146,5798,299,4275,10372
147,6058,309,4435,10802
148,6436,323,4303,11062
149,7071,325,4081,11477
150,7666,334,3825,11825
151,8024,343,3694,12061
152,8185,346,3630,12161
153,8482,354,3652,12488
154,8798,367,3591,12756
155,9219,385,3437,13041
156,9596,389,3372,13357
157,10043,399,3195,13637
158,10425,411,3097,13933
159,10738,418,3079,14235
160,10930,429,3180,14539
161,11150,434,3206,14790
162,11449,440,3266,15155
163,11709,450,3384,15543
164,11953,456,3500,15909
165,12145,466,3680,16291
166,12399,473,3783,16655
167,12718,481,3889,17088
168,13004,485,3939,17428
169,13294,489,4068,17851
170,13580,496,4248,18324
171,13814,504,4427,18745
172,14202,511,4445,19158
173,14518,520,4643,19681
174,14868,527,4625,20020
175,15257,533,4571,20361
176,15563,536,4671,20770
177,15939,550,4652,21141
178,16303,556,4693,21552
179,16678,569,4715,21962
180,17018,576,4744,22338
181,17460,589,4682,22731
182,17778,598,4649,23025
183,18242,604,4424,23270
184,18671,616,4258,23545
185,18945,622,4229,23796
186,19340,630,4046,24016
187,19612,631,4021,24264
188,19965,638,3832,24435
189,20413,644,3602,24659
190,20768,649,3410,24827
191,21089,656,3230,24975
192,21089,656,3230,24975
