,Recovered,Deceased,Infected,I_c
0,0,0,5,5
1,0,0,5,5
2,0,0,19,19
3,0,0,19,19
4,0,0,19,19
5,0,0,20,20
6,0,0,25,25
7,0,0,25,25
8,0,0,33,33
9,0,0,33,33
10,0,0,33,33
11,0,0,35,35
12,0,0,38,38
13,0,0,44,44
14,0,0,48,48
15,0,0,51,51
16,0,0,56,56
17,0,0,61,61
18,0,0,65,65
19,3,0,66,69
20,6,0,63,69
21,9,1,60,70
22,13,1,60,74
23,16,2,57,75
24,19,2,60,81
25,22,3,57,82
26,26,3,56,85
27,29,4,53,86
28,32,4,53,89
29,36,5,48,89
30,46,5,41,92
31,46,5,43,94
32,46,5,46,97
33,49,5,48,102
34,52,5,48,105
35,53,6,54,113
36,53,6,55,114
37,53,7,79,139
38,55,7,101,163
39,55,8,111,174
40,65,9,110,184
41,65,10,121,196
42,65,11,144,220
43,65,13,164,242
44,66,13,176,255
45,70,14,183,267
46,72,14,188,274
47,81,15,190,286
48,94,16,185,295
49,95,18,209,322
50,120,19,191,330
51,142,19,170,331
52,155,20,156,331
53,184,21,132,337
54,196,21,126,343
55,214,21,112,347
56,220,21,121,362
57,247,21,109,377
58,254,22,103,379
59,263,22,104,389
60,285,23,94,402
61,286,24,93,403
62,292,24,97,413
63,295,26,103,424
64,314,27,96,437
65,315,29,105,449
66,323,29,109,461
67,327,29,112,468
68,328,32,125,485
69,337,34,122,493
70,350,35,117,502
71,360,38,122,520
72,362,38,141,541
73,362,40,151,553
74,382,40,145,567
75,388,45,152,585
76,393,47,151,591
77,405,52,157,614
78,413,58,170,641
79,415,60,191,666
80,423,62,224,709
81,432,77,244,753
82,451,69,240,760
83,456,70,241,767
84,469,75,242,786
85,479,75,247,801
86,490,75,247,812
87,502,75,260,837
88,530,76,248,854
89,562,76,247,885
90,581,79,270,930
91,596,80,289,965
92,614,81,290,985
93,643,82,273,998
94,658,84,265,1007
95,696,87,267,1050
96,712,87,273,1072
97,742,88,266,1096
98,771,89,283,1143
99,797,87,287,1171
100,816,89,321,1226
101,828,89,360,1277
102,839,85,408,1332
103,872,85,411,1368
104,899,86,442,1427
105,909,89,460,1458
106,937,90,490,1517
107,969,91,512,1572
108,1027,93,474,1594
109,1074,93,494,1661
110,1146,93,485,1724
111,1179,94,505,1778
112,1224,94,489,1807
113,1287,95,453,1835
114,1328,96,424,1848
115,1380,98,407,1885
116,1441,100,364,1905
117,1475,102,384,1961
118,1540,104,343,1987
119,1580,104,347,2031
120,1607,105,346,2058
121,1609,105,383,2097
122,1638,105,377,2120
123,1660,105,395,2160
124,1663,107,440,2210
125,1732,107,413,2252
126,1751,108,426,2285
127,1760,108,440,2308
128,1807,112,442,2361
129,1813,112,458,2383
130,1844,113,483,2440
131,1862,114,514,2490
132,1938,114,467,2519
133,1975,116,471,2562
134,2009,116,484,2609
135,2041,116,496,2653
136,2066,119,514,2699
137,2100,119,533,2752
138,2115,121,544,2780
139,2160,121,562,2843
140,2223,122,561,2906
141,2245,122,588,2955
142,2260,123,629,3012
143,2318,123,624,3065
144,2332,125,673,3130
145,2380,128,683,3191
146,2430,128,715,3273
147,2513,128,699,3340
148,2539,128,754,3421
149,2575,128,803,3506
150,2616,128,863,3607
151,2648,130,928,3706
152,2694,131,979,3804
153,2760,133,992,3885
154,2804,133,1049,3986
155,2874,134,1115,4123
156,2990,135,1090,4215
157,3038,137,1186,4361
158,3134,139,1231,4504
159,3180,142,1334,4656
160,3245,147,1382,4774
161,3354,147,1422,4923
162,3398,148,1517,5063
163,3479,150,1560,5189
164,3559,152,1702,5413
165,3676,154,1813,5643
166,3845,159,1830,5834
167,3990,161,1941,6092
168,4161,166,1938,6265
169,4346,171,1981,6498
170,4439,173,2031,6643
171,4580,184,2075,6839
172,4738,189,2105,7032
173,4821,192,2270,7283
174,5001,197,2309,7507
175,5131,205,2378,7714
176,5254,209,2481,7944
177,5361,214,2487,8062
178,5574,218,2523,8315
179,5716,219,2555,8490
180,5863,220,2617,8700
181,6066,222,2618,8906
182,6335,225,2574,9134
183,6522,227,2574,9323
184,6722,232,2511,9465
185,6947,234,2435,9616
186,7222,236,2393,9851
187,7222,236,2393,9851
