,Recovered,Deceased,Infected,I_c
0,0,0,3,3
1,0,0,3,3
2,0,0,3,3
3,0,0,3,3
4,0,0,3,3
5,0,0,3,3
6,0,0,4,4
7,0,0,4,4
8,0,0,4,4
9,0,0,4,4
10,0,0,4,4
11,0,0,4,4
12,0,0,4,4
13,0,0,4,4
14,0,0,4,4
15,0,0,4,4
16,0,0,4,4
17,0,0,4,4
18,0,0,4,4
19,0,0,4,4
20,1,0,3,4
21,2,0,2,4
22,2,0,2,4
23,3,0,1,4
24,4,0,0,4
25,4,0,0,4
26,4,0,0,4
27,4,0,1,5
28,4,0,3,7
29,4,0,3,7
30,4,0,3,7
31,4,0,4,8
32,4,0,4,8
33,4,0,4,8
34,4,0,4,8
35,4,0,4,8
36,4,0,5,9
37,4,0,9,13
38,4,0,9,13
39,4,0,9,13
40,4,0,9,13
41,4,0,9,13
42,4,0,12,16
43,5,0,11,16
44,5,0,15,20
45,5,0,15,20
46,5,0,15,20
47,5,0,18,23
48,5,0,22,27
49,5,0,24,29
50,5,0,26,31
51,7,0,27,34
52,7,0,36,43
53,7,0,41,48
54,7,0,43,50
55,10,0,47,57
56,10,0,47,57
57,27,0,35,62
58,27,0,35,62
59,27,0,55,82
60,39,0,43,82
61,43,0,39,82
62,44,0,39,83
63,46,0,38,84
64,46,0,39,85
65,46,0,42,88
66,46,0,44,90
67,63,0,28,91
68,63,0,28,91
69,78,0,17,95
70,79,0,20,99
71,79,0,29,108
72,81,1,31,113
73,81,2,31,114
74,86,2,26,114
75,86,2,34,122
76,86,2,37,125
77,86,2,37,125
78,86,2,37,125
79,96,2,39,137
80,96,2,39,137
81,96,2,54,152
82,96,3,79,178
83,108,3,93,204
84,108,3,104,215
85,116,3,109,228
86,129,3,97,229
87,133,3,93,229
88,147,3,81,231
89,147,3,109,259
90,190,3,68,261
91,213,3,61,277
92,223,3,63,289
93,223,3,80,306
94,224,3,83,310
95,224,3,103,330
96,227,3,125,355
97,227,3,128,358
98,227,3,131,361
99,232,3,167,402
100,232,3,181,416
101,232,3,221,456
102,271,3,220,494
103,271,3,254,528
104,292,3,239,534
105,306,3,316,625
106,306,4,361,671
107,344,4,368,716
108,344,4,381,729
109,345,5,379,729
110,406,5,352,763
111,425,5,431,861
112,426,5,430,861
113,426,5,520,951
114,432,5,537,974
115,432,5,588,1025
116,454,6,595,1055
117,454,7,702,1163
118,458,7,779,1244
119,462,7,778,1247
120,465,7,780,1252
121,465,7,810,1282
122,465,8,819,1292
123,465,8,820,1293
124,564,8,784,1356
125,691,8,693,1392
126,725,8,715,1448
127,733,9,791,1533
128,779,9,916,1704
129,779,9,935,1723
130,785,10,1038,1833
131,799,11,1055,1865
132,871,11,1102,1984
133,1087,11,1078,2176
134,1304,11,885,2200
135,1311,11,901,2223
136,1318,11,915,2244
137,1401,11,870,2282
138,1518,11,858,2387
139,1538,11,845,2394
140,1578,12,929,2519
141,1631,12,982,2625
142,1641,13,1052,2706
143,1791,14,1150,2955
144,1862,15,1202,3079
145,1912,15,1242,3169
146,1942,17,1274,3233
147,1969,18,1323,3310
148,2066,19,1297,3382
149,2253,21,1246,3520
150,2253,22,1428,3703
151,2253,24,1484,3761
152,2253,27,1560,3840
153,2304,28,1620,3952
154,2603,30,1513,4146
155,2688,32,1489,4209
156,2980,32,1372,4384
157,3083,33,1337,4453
158,3149,37,1385,4571
159,3287,37,1303,4627
160,3587,39,1322,4948
161,3840,40,1316,5196
162,4075,42,1350,5467
163,4350,45,1252,5647
164,4661,46,1180,5887
165,4832,47,1222,6101
166,5060,48,1311,6419
167,5309,49,1307,6665
168,5319,50,1413,6782
169,5429,50,1464,6943
170,5754,51,1535,7340
171,5907,52,1392,7351
172,6065,52,1329,7446
173,6147,53,1404,7604
174,6163,54,1624,7841
175,6476,55,1441,7972
176,6859,57,1173,8089
177,7024,57,1071,8152
178,7097,58,1086,8241
179,7118,59,1140,8317
180,7260,59,1058,8377
181,7299,62,1074,8435
182,7299,62,1074,8435
